date,sku,units_sold,on_hand,stockout_flag
2024-01-03,Oat Milk,9.0,51.5,False
2024-01-04,Oat Milk,10.0,41.5,False
2024-01-05,Oat Milk,11.0,30.5,False
2024-01-06,Oat Milk,9.0,21.5,False
2024-01-07,Oat Milk,11.0,78.0,False
2024-01-08,Oat Milk,12.0,66.0,False
2024-01-09,Oat Milk,10.0,56.0,False
2024-01-10,Oat Milk,8.0,48.0,False
2024-01-11,Oat Milk,10.0,38.0,False
2024-01-12,Oat Milk,9.0,29.0,False
2024-01-13,Oat Milk,11.0,85.5,False
2024-01-14,Oat Milk,11.0,74.5,False
2024-01-15,Oat Milk,11.0,63.5,False
2024-01-16,Oat Milk,14.0,49.5,False
2024-01-17,Oat Milk,9.0,40.5,False
2024-01-18,Oat Milk,11.0,29.5,False
2024-01-19,Oat Milk,9.0,88.0,False
2024-01-20,Oat Milk,10.0,78.0,False
2024-01-21,Oat Milk,39.0,39.0,False
2024-01-22,Oat Milk,10.0,29.0,False
2024-01-23,Oat Milk,12.0,17.0,False
2024-01-24,Oat Milk,10.0,7.0,False
2024-01-25,Oat Milk,12.0,67.5,True
2024-01-26,Oat Milk,0.0,67.5,False
2024-01-27,Oat Milk,12.0,55.5,False
2024-01-28,Oat Milk,12.0,43.5,False
2024-01-29,Oat Milk,9.0,34.5,False
2024-01-30,Oat Milk,8.0,26.5,False
2024-01-31,Oat Milk,10.0,84.0,False
2024-02-01,Oat Milk,12.0,72.0,False
2024-02-02,Oat Milk,11.0,61.0,False
2024-02-03,Oat Milk,10.0,51.0,False
2024-02-04,Oat Milk,11.0,40.0,False
2024-02-05,Oat Milk,9.0,31.0,False
2024-02-06,Oat Milk,9.0,89.5,False
2024-02-07,Oat Milk,11.0,78.5,False
2024-02-08,Oat Milk,13.0,65.5,False
2024-02-09,Oat Milk,13.0,52.5,False
2024-02-10,Oat Milk,13.0,39.5,False
2024-02-11,Oat Milk,10.0,29.5,False
2024-02-12,Oat Milk,12.0,85.0,False
2024-02-13,Oat Milk,8.0,77.0,False
2024-02-14,Oat Milk,9.0,68.0,False
2024-02-15,Oat Milk,11.0,57.0,False
2024-02-16,Oat Milk,10.0,47.0,False
2024-02-17,Oat Milk,12.0,35.0,False
2024-02-18,Oat Milk,10.0,92.5,False
2024-02-19,Oat Milk,10.0,82.5,False
2024-02-20,Oat Milk,12.0,70.5,False
2024-02-21,Oat Milk,10.0,60.5,False
2024-02-22,Oat Milk,10.0,50.5,False
2024-02-23,Oat Milk,12.0,38.5,False
2024-02-24,Oat Milk,9.0,29.5,False
2024-02-25,Oat Milk,9.0,20.5,False
2024-02-26,Oat Milk,10.0,10.5,False
2024-02-27,Oat Milk,12.0,67.5,True
2024-02-28,Oat Milk,12.0,55.5,False
2024-02-29,Oat Milk,8.0,47.5,False
2024-03-01,Oat Milk,10.0,37.5,False
2024-03-02,Oat Milk,10.0,27.5,False
2024-03-03,Oat Milk,10.0,17.5,False
2024-03-04,Oat Milk,11.0,74.0,False
2024-03-05,Oat Milk,9.0,65.0,False
2024-03-06,Oat Milk,9.0,56.0,False
2024-03-07,Oat Milk,10.0,46.0,False
2024-03-08,Oat Milk,10.0,36.0,False
2024-03-09,Oat Milk,11.0,25.0,False
2024-03-10,Oat Milk,11.0,81.5,False
2024-03-11,Oat Milk,10.0,71.5,False
2024-03-12,Oat Milk,9.0,62.5,False
2024-03-13,Oat Milk,9.0,53.5,False
2024-03-14,Oat Milk,11.0,42.5,False
2024-03-15,Oat Milk,11.0,31.5,False
2024-03-16,Oat Milk,13.0,86.0,False
2024-03-17,Oat Milk,10.0,76.0,False
2024-03-18,Oat Milk,11.0,65.0,False
2024-03-19,Oat Milk,9.0,56.0,False
2024-03-20,Oat Milk,9.0,47.0,False
2024-03-21,Oat Milk,10.0,37.0,False
2024-03-22,Oat Milk,8.0,29.0,False
2024-03-23,Oat Milk,9.0,20.0,False
2024-03-24,Oat Milk,10.0,10.0,False
2024-03-25,Oat Milk,8.0,69.5,False
2024-03-26,Oat Milk,12.0,57.5,False
2024-03-27,Oat Milk,10.0,47.5,False
2024-03-28,Oat Milk,10.0,37.5,False
2024-03-29,Oat Milk,10.0,27.5,False
2024-03-30,Oat Milk,9.0,18.5,False
2024-03-31,Oat Milk,9.0,77.0,False
2024-04-01,Oat Milk,10.0,67.0,False
2024-04-02,Oat Milk,8.0,59.0,False
2024-04-03,Oat Milk,9.0,50.0,False
2024-04-04,Oat Milk,9.0,41.0,False
2024-04-05,Oat Milk,10.0,31.0,False
2024-04-06,Oat Milk,11.0,87.5,False
2024-04-07,Oat Milk,10.0,77.5,False
2024-04-08,Oat Milk,9.0,68.5,False
2024-04-09,Oat Milk,8.0,60.5,False
2024-04-10,Oat Milk,10.0,50.5,False
2024-04-11,Oat Milk,11.0,39.5,False
2024-04-12,Oat Milk,10.0,29.5,False
2024-04-13,Oat Milk,9.0,20.5,False
2024-04-14,Oat Milk,10.0,10.5,False
2024-04-15,Oat Milk,9.0,69.0,False
2024-04-16,Oat Milk,6.0,63.0,False
2024-04-17,Oat Milk,8.0,55.0,False
2024-04-18,Oat Milk,10.0,45.0,False
2024-04-19,Oat Milk,8.0,37.0,False
2024-04-20,Oat Milk,9.0,28.0,False
2024-04-21,Oat Milk,7.0,88.5,False
2024-04-22,Oat Milk,9.0,79.5,False
2024-04-23,Oat Milk,8.0,71.5,False
2024-04-24,Oat Milk,8.0,63.5,False
2024-04-25,Oat Milk,9.0,54.5,False
2024-04-26,Oat Milk,10.0,44.5,False
2024-04-27,Oat Milk,8.0,36.5,False
2024-04-28,Oat Milk,9.0,27.5,False
2024-04-29,Oat Milk,8.0,19.5,False
2024-04-30,Oat Milk,35.0,67.5,True
2024-05-01,Oat Milk,,67.5,False
2024-05-02,Oat Milk,10.0,57.5,False
2024-05-03,Oat Milk,8.0,49.5,False
2024-05-04,Oat Milk,10.0,39.5,False
2024-05-05,Oat Milk,7.0,32.5,False
2024-05-06,Oat Milk,10.0,90.0,False
2024-05-07,Oat Milk,9.0,81.0,False
2024-05-08,Oat Milk,10.0,71.0,False
2024-05-09,Oat Milk,11.0,60.0,False
2024-05-10,Oat Milk,6.0,54.0,False
2024-05-11,Oat Milk,9.0,45.0,False
2024-05-12,Oat Milk,9.0,36.0,False
2024-05-13,Oat Milk,9.0,27.0,False
2024-05-14,Oat Milk,9.0,18.0,False
2024-05-15,Oat Milk,10.0,75.5,False
2024-05-16,Oat Milk,10.0,65.5,False
2024-05-17,Oat Milk,8.0,57.5,False
2024-05-18,Oat Milk,7.0,50.5,False
2024-05-19,Oat Milk,8.0,42.5,False
2024-05-20,Oat Milk,9.0,33.5,False
2024-05-21,Oat Milk,11.0,90.0,False
2024-05-22,Oat Milk,8.0,82.0,False
2024-05-23,Oat Milk,7.0,75.0,False
2024-05-24,Oat Milk,7.0,68.0,False
2024-05-25,Oat Milk,8.0,60.0,False
2024-05-26,Oat Milk,7.0,53.0,False
2024-05-27,Oat Milk,8.0,45.0,False
2024-05-28,Oat Milk,8.0,37.0,False
2024-05-29,Oat Milk,9.0,28.0,False
2024-05-30,Oat Milk,10.0,85.5,False
2024-05-31,Oat Milk,10.0,75.5,False
2024-06-01,Oat Milk,9.0,66.5,False
2024-06-02,Oat Milk,6.0,60.5,False
2024-06-03,Oat Milk,9.0,51.5,False
2024-06-04,Oat Milk,7.0,44.5,False
2024-06-05,Oat Milk,8.0,36.5,False
2024-06-06,Oat Milk,8.0,28.5,False
2024-06-07,Oat Milk,11.0,17.5,False
2024-06-08,Oat Milk,8.0,77.0,False
2024-06-09,Oat Milk,9.0,68.0,False
2024-06-10,Oat Milk,8.0,60.0,False
2024-06-11,Oat Milk,9.0,51.0,False
2024-06-12,Oat Milk,8.0,43.0,False
2024-06-13,Oat Milk,9.0,34.0,False
2024-06-14,Oat Milk,10.0,91.5,False
2024-06-15,Oat Milk,8.0,83.5,False
2024-06-16,Oat Milk,8.0,75.5,False
2024-06-17,Oat Milk,8.0,67.5,False
2024-06-18,Oat Milk,8.0,59.5,False
2024-06-19,Oat Milk,8.0,51.5,False
2024-06-20,Oat Milk,8.0,43.5,False
2024-06-21,Oat Milk,8.0,35.5,False
2024-06-22,Oat Milk,9.0,26.5,False
2024-06-23,Oat Milk,8.0,86.0,False
2024-06-24,Oat Milk,8.0,78.0,False
2024-06-25,Oat Milk,8.0,70.0,False
2024-06-26,Oat Milk,6.0,64.0,False
2024-06-27,Oat Milk,6.0,58.0,False
2024-06-28,Oat Milk,9.0,49.0,False
2024-06-29,Oat Milk,10.0,39.0,False
2024-06-30,Oat Milk,6.0,33.0,False
2024-07-01,Oat Milk,7.0,26.0,False
2024-07-02,Oat Milk,8.0,85.5,False
2024-07-03,Oat Milk,7.0,78.5,False
2024-07-04,Oat Milk,6.0,72.5,False
2024-07-05,Oat Milk,8.0,64.5,False
2024-07-06,Oat Milk,8.0,56.5,False
2024-07-07,Oat Milk,9.0,47.5,False
2024-07-08,Oat Milk,6.0,41.5,False
2024-07-09,Oat Milk,8.0,33.5,False
2024-07-10,Oat Milk,9.0,24.5,False
2024-07-11,Oat Milk,8.0,84.0,False
2024-07-12,Oat Milk,8.0,76.0,False
2024-07-13,Oat Milk,7.0,69.0,False
2024-07-14,Oat Milk,9.0,60.0,False
2024-07-15,Oat Milk,7.0,53.0,False
2024-07-16,Oat Milk,7.0,46.0,False
2024-07-17,Oat Milk,8.0,38.0,False
2024-07-18,Oat Milk,8.0,30.0,False
2024-07-19,Oat Milk,8.0,22.0,False
2024-07-20,Oat Milk,7.0,82.5,False
2024-07-21,Oat Milk,6.0,76.5,False
2024-07-22,Oat Milk,8.0,68.5,False
2024-07-23,Oat Milk,8.0,60.5,False
2024-07-24,Oat Milk,7.0,53.5,False
2024-07-25,Oat Milk,9.0,44.5,False
2024-07-26,Oat Milk,8.0,36.5,False
2024-07-27,Oat Milk,7.0,29.5,False
2024-07-28,Oat Milk,9.0,20.5,False
2024-07-29,Oat Milk,9.0,79.0,False
2024-07-30,Oat Milk,8.0,71.0,False
2024-07-31,Oat Milk,9.0,62.0,False
2024-08-01,Oat Milk,8.0,54.0,False
2024-08-02,Oat Milk,8.0,46.0,False
2024-08-03,Oat Milk,9.0,37.0,False
2024-08-04,Oat Milk,8.0,29.0,False
2024-08-05,Oat Milk,9.0,20.0,False
2024-08-06,Oat Milk,10.0,10.0,False
2024-08-07,Oat Milk,8.0,69.5,False
2024-08-08,Oat Milk,6.0,63.5,False
2024-08-09,Oat Milk,8.0,55.5,False
2024-08-10,Oat Milk,6.0,49.5,False
2024-08-11,Oat Milk,6.0,43.5,False
2024-08-12,Oat Milk,8.0,35.5,False
2024-08-13,Oat Milk,7.0,28.5,False
2024-08-14,Oat Milk,7.0,21.5,False
2024-08-15,Oat Milk,7.0,14.5,False
2024-08-16,Oat Milk,9.0,73.0,False
2024-08-17,Oat Milk,9.0,64.0,False
2024-08-18,Oat Milk,10.0,54.0,False
2024-08-19,Oat Milk,7.0,47.0,False
2024-08-20,Oat Milk,7.0,40.0,False
2024-08-21,Oat Milk,9.0,31.0,False
2024-08-22,Oat Milk,6.0,92.5,False
2024-08-23,Oat Milk,10.0,82.5,False
2024-08-24,Oat Milk,9.0,73.5,False
2024-08-25,Oat Milk,9.0,64.5,False
2024-08-26,Oat Milk,9.0,55.5,False
2024-08-27,Oat Milk,8.0,47.5,False
2024-08-28,Oat Milk,7.0,40.5,False
2024-08-29,Oat Milk,9.0,31.5,False
2024-08-30,Oat Milk,9.0,22.5,False
2024-08-31,Oat Milk,8.0,82.0,False
2024-09-01,Oat Milk,9.0,73.0,False
2024-09-02,Oat Milk,7.0,66.0,False
2024-09-03,Oat Milk,8.0,58.0,False
2024-09-04,Oat Milk,8.0,50.0,False
2024-09-05,Oat Milk,6.0,44.0,False
2024-09-06,Oat Milk,9.0,35.0,False
2024-09-07,Oat Milk,10.0,25.0,False
2024-09-08,Oat Milk,8.0,17.0,False
2024-09-09,Oat Milk,8.0,76.5,False
2024-09-10,Oat Milk,10.0,66.5,False
2024-09-11,Oat Milk,8.0,58.5,False
2024-09-12,Oat Milk,8.0,50.5,False
2024-09-13,Oat Milk,8.0,42.5,False
2024-09-14,Oat Milk,8.0,34.5,False
2024-09-15,Oat Milk,10.0,92.0,False
2024-09-16,Oat Milk,11.0,81.0,False
2024-09-17,Oat Milk,8.0,73.0,False
2024-09-18,Oat Milk,9.0,64.0,False
2024-09-19,Oat Milk,10.0,54.0,False
2024-09-20,Oat Milk,10.0,44.0,False
2024-09-21,Oat Milk,8.0,36.0,False
2024-09-22,Oat Milk,7.0,29.0,False
2024-09-23,Oat Milk,8.0,21.0,False
2024-09-24,Oat Milk,10.0,78.5,False
2024-09-25,Oat Milk,8.0,70.5,False
2024-09-26,Oat Milk,9.0,61.5,False
2024-09-27,Oat Milk,10.0,51.5,False
2024-09-28,Oat Milk,9.0,42.5,False
2024-09-29,Oat Milk,8.0,34.5,False
2024-09-30,Oat Milk,8.0,94.0,False
2024-10-01,Oat Milk,6.0,88.0,False
2024-10-02,Oat Milk,7.0,81.0,False
2024-10-03,Oat Milk,9.0,72.0,False
2024-10-04,Oat Milk,7.0,65.0,False
2024-10-05,Oat Milk,9.0,56.0,False
2024-10-06,Oat Milk,9.0,47.0,False
2024-10-07,Oat Milk,10.0,37.0,False
2024-10-08,Oat Milk,6.0,31.0,False
2024-10-09,Oat Milk,8.0,90.5,False
2024-10-10,Oat Milk,9.0,81.5,False
2024-10-11,Oat Milk,9.0,72.5,False
2024-10-12,Oat Milk,8.0,64.5,False
2024-10-13,Oat Milk,10.0,54.5,False
2024-10-14,Oat Milk,8.0,46.5,False
2024-10-15,Oat Milk,9.0,37.5,False
2024-10-16,Oat Milk,9.0,28.5,False
2024-10-17,Oat Milk,9.0,19.5,False
2024-10-18,Oat Milk,10.0,77.0,False
2024-10-19,Oat Milk,11.0,66.0,False
2024-10-20,Oat Milk,11.0,55.0,False
2024-10-21,Oat Milk,13.0,42.0,False
2024-10-22,Oat Milk,9.0,33.0,False
2024-10-23,Oat Milk,8.0,25.0,False
2024-10-24,Oat Milk,9.0,83.5,False
2024-10-25,Oat Milk,8.0,75.5,False
2024-10-26,Oat Milk,10.0,65.5,False
2024-10-27,Oat Milk,9.0,56.5,False
2024-10-28,Oat Milk,9.0,47.5,False
2024-10-29,Oat Milk,9.0,38.5,False
2024-10-30,Oat Milk,10.0,28.5,False
2024-10-31,Oat Milk,10.0,18.5,False
2024-11-01,Oat Milk,10.0,8.5,False
2024-11-02,Oat Milk,10.0,67.5,True
2024-11-03,Oat Milk,11.0,56.5,False
2024-11-04,Oat Milk,9.0,47.5,False
2024-11-05,Oat Milk,10.0,37.5,False
2024-11-06,Oat Milk,0.0,37.5,False
2024-11-07,Oat Milk,10.0,27.5,False
2024-11-08,Oat Milk,11.0,84.0,False
2024-11-09,Oat Milk,11.0,73.0,False
2024-11-10,Oat Milk,9.0,64.0,False
2024-11-11,Oat Milk,11.0,53.0,False
2024-11-12,Oat Milk,9.0,44.0,False
2024-11-13,Oat Milk,9.0,35.0,False
2024-11-14,Oat Milk,12.0,90.5,False
2024-11-15,Oat Milk,9.0,81.5,False
2024-11-16,Oat Milk,11.0,70.5,False
2024-11-17,Oat Milk,10.0,60.5,False
2024-11-18,Oat Milk,10.0,50.5,False
2024-11-19,Oat Milk,9.0,41.5,False
2024-11-20,Oat Milk,9.0,32.5,False
2024-11-21,Oat Milk,10.0,22.5,False
2024-11-22,Oat Milk,10.0,12.5,False
2024-11-23,Oat Milk,9.0,71.0,False
2024-11-24,Oat Milk,11.0,60.0,False
2024-11-25,Oat Milk,10.0,50.0,False
2024-11-26,Oat Milk,10.0,40.0,False
2024-11-27,Oat Milk,10.0,30.0,False
2024-11-28,Oat Milk,9.0,21.0,False
2024-11-29,Oat Milk,11.0,77.5,False
2024-11-30,Oat Milk,10.0,67.5,False
2024-12-01,Oat Milk,10.0,57.5,False
2024-12-02,Oat Milk,10.0,47.5,False
2024-12-03,Oat Milk,12.0,35.5,False
2024-12-04,Oat Milk,9.0,26.5,False
2024-12-05,Oat Milk,9.0,85.0,False
2024-12-06,Oat Milk,11.0,74.0,False
2024-12-07,Oat Milk,10.0,64.0,False
2024-12-08,Oat Milk,13.0,51.0,False
2024-12-09,Oat Milk,13.0,38.0,False
2024-12-10,Oat Milk,10.0,28.0,False
2024-12-11,Oat Milk,8.0,87.5,False
2024-12-12,Oat Milk,11.0,76.5,False
2024-12-13,Oat Milk,13.0,63.5,False
2024-12-14,Oat Milk,9.0,54.5,False
2024-12-15,Oat Milk,11.0,43.5,False
2024-12-16,Oat Milk,9.0,34.5,False
2024-12-17,Oat Milk,12.0,90.0,False
2024-12-18,Oat Milk,9.0,81.0,False
2024-12-19,Oat Milk,11.0,70.0,False
2024-12-20,Oat Milk,10.0,60.0,False
2024-12-21,Oat Milk,11.0,49.0,False
2024-12-22,Oat Milk,10.0,39.0,False
2024-12-23,Oat Milk,13.0,93.5,False
2024-12-24,Oat Milk,10.0,83.5,False
2024-12-25,Oat Milk,10.0,73.5,False
2024-12-26,Oat Milk,10.0,63.5,False
2024-12-27,Oat Milk,10.0,53.5,False
2024-12-28,Oat Milk,9.0,44.5,False
2024-12-29,Oat Milk,9.0,35.5,False
2024-12-30,Oat Milk,12.0,23.5,False
2024-12-31,Oat Milk,9.0,14.5,False
2025-01-01,Oat Milk,9.0,73.0,False
2025-01-02,Oat Milk,10.0,63.0,False
2025-01-03,Oat Milk,13.0,50.0,False
2025-01-04,Oat Milk,10.0,40.0,False
2025-01-05,Oat Milk,11.0,29.0,False
2025-01-06,Oat Milk,11.0,18.0,False
2025-01-07,Oat Milk,10.0,75.5,False
2025-01-08,Oat Milk,11.0,64.5,False
2025-01-09,Oat Milk,10.0,54.5,False
2025-01-10,Oat Milk,10.0,44.5,False
2025-01-11,Oat Milk,12.0,32.5,False
2025-01-12,Oat Milk,10.0,22.5,False
2025-01-13,Oat Milk,11.0,79.0,False
2025-01-14,Oat Milk,9.0,70.0,False
2025-01-15,Oat Milk,10.0,60.0,False
2025-01-16,Oat Milk,9.0,51.0,False
2025-01-17,Oat Milk,12.0,39.0,False
2025-01-18,Oat Milk,11.0,28.0,False
2025-01-19,Oat Milk,9.0,86.5,False
2025-01-20,Oat Milk,10.0,76.5,False
2025-01-21,Oat Milk,10.0,66.5,False
2025-01-22,Oat Milk,11.0,55.5,False
2025-01-23,Oat Milk,7.0,48.5,False
2025-01-24,Oat Milk,8.0,40.5,False
2025-01-25,Oat Milk,10.0,30.5,False
2025-01-26,Oat Milk,11.0,19.5,False
2025-01-27,Oat Milk,12.0,7.5,False
2025-01-28,Oat Milk,9.0,67.5,True
2025-01-29,Oat Milk,10.0,57.5,False
2025-01-30,Oat Milk,11.0,46.5,False
2025-01-31,Oat Milk,10.0,36.5,False
2025-02-01,Oat Milk,11.0,25.5,False
2025-02-02,Oat Milk,10.0,15.5,False
2025-02-03,Oat Milk,11.0,72.0,False
2025-02-04,Oat Milk,9.0,63.0,False
2025-02-05,Oat Milk,11.0,52.0,False
2025-02-06,Oat Milk,12.0,40.0,False
2025-02-07,Oat Milk,12.0,28.0,False
2025-02-08,Oat Milk,10.0,18.0,False
2025-02-09,Oat Milk,11.0,74.5,False
2025-02-10,Oat Milk,12.0,62.5,False
2025-02-11,Oat Milk,10.0,52.5,False
2025-02-12,Oat Milk,11.0,41.5,False
2025-02-13,Oat Milk,9.0,32.5,False
2025-02-14,Oat Milk,9.0,23.5,False
2025-02-15,Oat Milk,13.0,78.0,False
2025-02-16,Oat Milk,11.0,67.0,False
2025-02-17,Oat Milk,11.0,56.0,False
2025-02-18,Oat Milk,13.0,43.0,False
2025-02-19,Oat Milk,8.0,35.0,False
2025-02-20,Oat Milk,11.0,24.0,False
2025-02-21,Oat Milk,9.0,82.5,False
2025-02-22,Oat Milk,11.0,71.5,False
2025-02-23,Oat Milk,10.0,61.5,False
2025-02-24,Oat Milk,10.0,51.5,False
2025-02-25,Oat Milk,10.0,41.5,False
2025-02-26,Oat Milk,11.0,30.5,False
2025-02-27,Oat Milk,12.0,86.0,False
2025-02-28,Oat Milk,11.0,75.0,False
2025-03-01,Oat Milk,11.0,64.0,False
2025-03-02,Oat Milk,10.0,54.0,False
2025-03-03,Oat Milk,11.0,43.0,False
2025-03-04,Oat Milk,11.0,32.0,False
2025-03-05,Oat Milk,6.0,93.5,False
2025-03-06,Oat Milk,11.0,82.5,False
2025-03-07,Oat Milk,12.0,70.5,False
2025-03-08,Oat Milk,12.0,58.5,False
2025-03-09,Oat Milk,9.0,49.5,False
2025-03-10,Oat Milk,11.0,38.5,False
2025-03-11,Oat Milk,7.0,31.5,False
2025-03-12,Oat Milk,10.0,21.5,False
2025-03-13,Oat Milk,11.0,10.5,False
2025-03-14,Oat Milk,11.0,67.5,True
2025-03-15,Oat Milk,13.0,54.5,False
2025-03-16,Oat Milk,8.0,46.5,False
2025-03-17,Oat Milk,10.0,36.5,False
2025-03-18,Oat Milk,8.0,28.5,False
2025-03-19,Oat Milk,9.0,19.5,False
2025-03-20,Oat Milk,11.0,76.0,False
2025-03-21,Oat Milk,10.0,66.0,False
2025-03-22,Oat Milk,10.0,56.0,False
2025-03-23,Oat Milk,7.0,49.0,False
2025-03-24,Oat Milk,10.0,39.0,False
2025-03-25,Oat Milk,10.0,29.0,False
2025-03-26,Oat Milk,9.0,87.5,False
2025-03-27,Oat Milk,8.0,79.5,False
2025-03-28,Oat Milk,10.0,69.5,False
2025-03-29,Oat Milk,10.0,59.5,False
2025-03-30,Oat Milk,11.0,48.5,False
2025-03-31,Oat Milk,9.0,39.5,False
2025-04-01,Oat Milk,7.0,32.5,False
2025-04-02,Oat Milk,10.0,22.5,False
2025-04-03,Oat Milk,10.0,12.5,False
2025-04-04,Oat Milk,11.0,69.0,False
2025-04-05,Oat Milk,8.0,61.0,False
2025-04-06,Oat Milk,9.0,52.0,False
2025-04-07,Oat Milk,11.0,41.0,False
2025-04-08,Oat Milk,10.0,31.0,False
2025-04-09,Oat Milk,10.0,21.0,False
2025-04-10,Oat Milk,11.0,77.5,False
2025-04-11,Oat Milk,11.0,66.5,False
2025-04-12,Oat Milk,11.0,55.5,False
2025-04-13,Oat Milk,8.0,47.5,False
2025-04-14,Oat Milk,8.0,39.5,False
2025-04-15,Oat Milk,9.0,30.5,False
2025-04-16,Oat Milk,9.0,89.0,False
2025-04-17,Oat Milk,9.0,80.0,False
2025-04-18,Oat Milk,9.0,71.0,False
2025-04-19,Oat Milk,10.0,61.0,False
2025-04-20,Oat Milk,0.0,61.0,False
2025-04-21,Oat Milk,10.0,51.0,False
2025-04-22,Oat Milk,7.0,44.0,False
2025-04-23,Oat Milk,8.0,36.0,False
2025-04-24,Oat Milk,9.0,27.0,False
2025-04-25,Oat Milk,10.0,84.5,False
2025-04-26,Oat Milk,9.0,75.5,False
2025-04-27,Oat Milk,10.0,65.5,False
2025-04-28,Oat Milk,7.0,58.5,False
2025-04-29,Oat Milk,8.0,50.5,False
2025-04-30,Oat Milk,10.0,40.5,False
2025-05-01,Oat Milk,8.0,32.5,False
2025-05-02,Oat Milk,9.0,23.5,False
2025-05-03,Oat Milk,8.0,15.5,False
2025-05-04,Oat Milk,8.0,75.0,False
2025-05-05,Oat Milk,9.0,66.0,False
2025-05-06,Oat Milk,9.0,57.0,False
2025-05-07,Oat Milk,7.0,50.0,False
2025-05-08,Oat Milk,9.0,41.0,False
2025-05-09,Oat Milk,9.0,32.0,False
2025-05-10,Oat Milk,,32.0,False
2025-05-11,Oat Milk,9.0,23.0,False
2025-05-12,Oat Milk,0.0,23.0,False
2025-05-13,Oat Milk,9.0,81.5,False
2025-05-14,Oat Milk,11.0,70.5,False
2025-05-15,Oat Milk,11.0,59.5,False
2025-05-16,Oat Milk,8.0,51.5,False
2025-05-17,Oat Milk,9.0,42.5,False
2025-05-18,Oat Milk,8.0,34.5,False
2025-05-19,Oat Milk,10.0,92.0,False
2025-05-20,Oat Milk,9.0,83.0,False
2025-05-21,Oat Milk,9.0,74.0,False
2025-05-22,Oat Milk,7.0,67.0,False
2025-05-23,Oat Milk,8.0,59.0,False
2025-05-24,Oat Milk,9.0,50.0,False
2025-05-25,Oat Milk,7.0,43.0,False
2025-05-26,Oat Milk,10.0,33.0,False
2025-05-27,Oat Milk,,33.0,False
2025-05-28,Oat Milk,9.0,91.5,False
2025-05-29,Oat Milk,9.0,82.5,False
2025-05-30,Oat Milk,8.0,74.5,False
2025-05-31,Oat Milk,10.0,64.5,False
2025-06-01,Oat Milk,8.0,56.5,False
2025-06-02,Oat Milk,8.0,48.5,False
2025-06-03,Oat Milk,8.0,40.5,False
2025-06-04,Oat Milk,7.0,33.5,False
2025-06-05,Oat Milk,8.0,25.5,False
2025-06-06,Oat Milk,8.0,85.0,False
2025-06-07,Oat Milk,8.0,77.0,False
2025-06-08,Oat Milk,8.0,69.0,False
2025-06-09,Oat Milk,9.0,60.0,False
2025-06-10,Oat Milk,6.0,54.0,False
2025-06-11,Oat Milk,8.0,46.0,False
2025-06-12,Oat Milk,9.0,37.0,False
2025-06-13,Oat Milk,7.0,30.0,False
2025-06-14,Oat Milk,9.0,21.0,False
2025-06-15,Oat Milk,8.0,80.5,False
2025-06-16,Oat Milk,8.0,72.5,False
2025-06-17,Oat Milk,7.0,65.5,False
2025-06-18,Oat Milk,8.0,57.5,False
2025-06-19,Oat Milk,7.0,50.5,False
2025-06-20,Oat Milk,8.0,42.5,False
2025-06-21,Oat Milk,9.0,33.5,False
2025-06-22,Oat Milk,8.0,25.5,False
2025-06-23,Oat Milk,8.0,17.5,False
2025-06-24,Oat Milk,7.0,78.0,False
2025-06-25,Oat Milk,9.0,69.0,False
2025-06-26,Oat Milk,7.0,62.0,False
2025-06-27,Oat Milk,8.0,54.0,False
2025-06-28,Oat Milk,6.0,48.0,False
2025-06-29,Oat Milk,8.0,40.0,False
2025-06-30,Oat Milk,7.0,33.0,False
2025-07-01,Oat Milk,9.0,24.0,False
2025-07-02,Oat Milk,6.0,18.0,False
2025-07-03,Oat Milk,8.0,77.5,False
2025-07-04,Oat Milk,9.0,68.5,False
2025-07-05,Oat Milk,7.0,61.5,False
2025-07-06,Oat Milk,10.0,51.5,False
2025-07-07,Oat Milk,8.0,43.5,False
2025-07-08,Oat Milk,7.0,36.5,False
2025-07-09,Oat Milk,8.0,28.5,False
2025-07-10,Oat Milk,7.0,21.5,False
2025-07-11,Oat Milk,9.0,12.5,False
2025-07-12,Oat Milk,7.0,73.0,False
2025-07-13,Oat Milk,8.0,65.0,False
2025-07-14,Oat Milk,7.0,58.0,False
2025-07-15,Oat Milk,8.0,50.0,False
2025-07-16,Oat Milk,7.0,43.0,False
2025-07-17,Oat Milk,8.0,35.0,False
2025-07-18,Oat Milk,10.0,92.5,False
2025-07-19,Oat Milk,9.0,83.5,False
2025-07-20,Oat Milk,8.0,75.5,False
2025-07-21,Oat Milk,7.0,68.5,False
2025-07-22,Oat Milk,9.0,59.5,False
2025-07-23,Oat Milk,9.0,50.5,False
2025-07-24,Oat Milk,9.0,41.5,False
2025-07-25,Oat Milk,8.0,33.5,False
2025-07-26,Oat Milk,9.0,24.5,False
2025-07-27,Oat Milk,7.0,85.0,False
2025-07-28,Oat Milk,8.0,77.0,False
2025-07-29,Oat Milk,5.0,72.0,False
2025-07-30,Oat Milk,9.0,63.0,False
2025-07-31,Oat Milk,8.0,55.0,False
2025-08-01,Oat Milk,8.0,47.0,False
2025-08-02,Oat Milk,9.0,38.0,False
2025-08-03,Oat Milk,7.0,31.0,False
2025-08-04,Oat Milk,6.0,25.0,False
2025-08-05,Oat Milk,8.0,84.5,False
2025-08-06,Oat Milk,7.0,77.5,False
