date,sku,units_sold,on_hand,stockout_flag
2023-01-29,Paper Cups (12oz),6.0,88.0,False
2023-01-30,Paper Cups (12oz),7.0,81.0,False
2023-01-31,Paper Cups (12oz),7.0,74.0,False
2023-02-01,Paper Cups (12oz),8.0,66.0,False
2023-02-02,Paper Cups (12oz),8.0,58.0,False
2023-02-03,Paper Cups (12oz),7.0,51.0,False
2023-02-04,Paper Cups (12oz),9.0,42.0,False
2023-02-05,Paper Cups (12oz),6.0,141.0,False
2023-02-06,Paper Cups (12oz),7.0,134.0,False
2023-02-07,Paper Cups (12oz),8.0,126.0,False
2023-02-08,Paper Cups (12oz),7.0,119.0,False
2023-02-09,Paper Cups (12oz),6.0,113.0,False
2023-02-10,Paper Cups (12oz),7.0,106.0,False
2023-02-11,Paper Cups (12oz),8.0,98.0,False
2023-02-12,Paper Cups (12oz),7.0,91.0,False
2023-02-13,Paper Cups (12oz),7.0,84.0,False
2023-02-14,Paper Cups (12oz),7.0,77.0,False
2023-02-15,Paper Cups (12oz),7.0,70.0,False
2023-02-16,Paper Cups (12oz),7.0,63.0,False
2023-02-17,Paper Cups (12oz),5.0,58.0,False
2023-02-18,Paper Cups (12oz),7.0,51.0,False
2023-02-19,Paper Cups (12oz),9.0,42.0,False
2023-02-20,Paper Cups (12oz),7.0,140.0,False
2023-02-21,Paper Cups (12oz),6.0,134.0,False
2023-02-22,Paper Cups (12oz),8.0,126.0,False
2023-02-23,Paper Cups (12oz),8.0,118.0,False
2023-02-24,Paper Cups (12oz),7.0,111.0,False
2023-02-25,Paper Cups (12oz),8.0,103.0,False
2023-02-26,Paper Cups (12oz),7.0,96.0,False
2023-02-27,Paper Cups (12oz),8.0,88.0,False
2023-02-28,Paper Cups (12oz),7.0,81.0,False
2023-03-01,Paper Cups (12oz),7.0,74.0,False
2023-03-02,Paper Cups (12oz),7.0,67.0,False
2023-03-03,Paper Cups (12oz),8.0,59.0,False
2023-03-04,Paper Cups (12oz),7.0,52.0,False
2023-03-05,Paper Cups (12oz),7.0,45.0,False
2023-03-06,Paper Cups (12oz),7.0,38.0,False
2023-03-07,Paper Cups (12oz),6.0,137.0,False
2023-03-08,Paper Cups (12oz),6.0,131.0,False
2023-03-09,Paper Cups (12oz),6.0,125.0,False
2023-03-10,Paper Cups (12oz),9.0,116.0,False
2023-03-11,Paper Cups (12oz),,116.0,False
2023-03-12,Paper Cups (12oz),7.0,109.0,False
2023-03-13,Paper Cups (12oz),7.0,102.0,False
2023-03-14,Paper Cups (12oz),5.0,97.0,False
2023-03-15,Paper Cups (12oz),7.0,90.0,False
2023-03-16,Paper Cups (12oz),7.0,83.0,False
2023-03-17,Paper Cups (12oz),7.0,76.0,False
2023-03-18,Paper Cups (12oz),6.0,70.0,False
2023-03-19,Paper Cups (12oz),7.0,63.0,False
2023-03-20,Paper Cups (12oz),7.0,56.0,False
2023-03-21,Paper Cups (12oz),8.0,48.0,False
2023-03-22,Paper Cups (12oz),6.0,42.0,False
2023-03-23,Paper Cups (12oz),7.0,35.0,False
2023-03-24,Paper Cups (12oz),7.0,28.0,False
2023-03-25,Paper Cups (12oz),6.0,127.0,False
2023-03-26,Paper Cups (12oz),7.0,120.0,False
2023-03-27,Paper Cups (12oz),7.0,113.0,False
2023-03-28,Paper Cups (12oz),7.0,106.0,False
2023-03-29,Paper Cups (12oz),7.0,99.0,False
2023-03-30,Paper Cups (12oz),7.0,92.0,False
2023-03-31,Paper Cups (12oz),6.0,86.0,False
2023-04-01,Paper Cups (12oz),8.0,78.0,False
2023-04-02,Paper Cups (12oz),6.0,72.0,False
2023-04-03,Paper Cups (12oz),7.0,65.0,False
2023-04-04,Paper Cups (12oz),7.0,58.0,False
2023-04-05,Paper Cups (12oz),6.0,52.0,False
2023-04-06,Paper Cups (12oz),6.0,46.0,False
2023-04-07,Paper Cups (12oz),7.0,39.0,False
2023-04-08,Paper Cups (12oz),8.0,31.0,False
2023-04-09,Paper Cups (12oz),6.0,130.0,False
2023-04-10,Paper Cups (12oz),6.0,124.0,False
2023-04-11,Paper Cups (12oz),6.0,118.0,False
2023-04-12,Paper Cups (12oz),7.0,111.0,False
2023-04-13,Paper Cups (12oz),5.0,106.0,False
2023-04-14,Paper Cups (12oz),7.0,99.0,False
2023-04-15,Paper Cups (12oz),5.0,94.0,False
2023-04-16,Paper Cups (12oz),6.0,88.0,False
2023-04-17,Paper Cups (12oz),7.0,81.0,False
2023-04-18,Paper Cups (12oz),6.0,75.0,False
2023-04-19,Paper Cups (12oz),7.0,68.0,False
2023-04-20,Paper Cups (12oz),6.0,62.0,False
2023-04-21,Paper Cups (12oz),6.0,56.0,False
2023-04-22,Paper Cups (12oz),7.0,49.0,False
2023-04-23,Paper Cups (12oz),6.0,43.0,False
2023-04-24,Paper Cups (12oz),7.0,141.0,False
2023-04-25,Paper Cups (12oz),6.0,135.0,False
2023-04-26,Paper Cups (12oz),5.0,130.0,False
2023-04-27,Paper Cups (12oz),5.0,125.0,False
2023-04-28,Paper Cups (12oz),7.0,118.0,False
2023-04-29,Paper Cups (12oz),6.0,112.0,False
2023-04-30,Paper Cups (12oz),5.0,107.0,False
2023-05-01,Paper Cups (12oz),6.0,101.0,False
2023-05-02,Paper Cups (12oz),5.0,96.0,False
2023-05-03,Paper Cups (12oz),5.0,91.0,False
2023-05-04,Paper Cups (12oz),6.0,85.0,False
2023-05-05,Paper Cups (12oz),6.0,79.0,False
2023-05-06,Paper Cups (12oz),5.0,74.0,False
2023-05-07,Paper Cups (12oz),6.0,68.0,False
2023-05-08,Paper Cups (12oz),5.0,63.0,False
2023-05-09,Paper Cups (12oz),6.0,57.0,False
2023-05-10,Paper Cups (12oz),5.0,52.0,False
2023-05-11,Paper Cups (12oz),6.0,46.0,False
2023-05-12,Paper Cups (12oz),6.0,145.0,False
2023-05-13,Paper Cups (12oz),6.0,139.0,False
2023-05-14,Paper Cups (12oz),6.0,133.0,False
2023-05-15,Paper Cups (12oz),5.0,128.0,False
2023-05-16,Paper Cups (12oz),5.0,123.0,False
2023-05-17,Paper Cups (12oz),6.0,117.0,False
2023-05-18,Paper Cups (12oz),6.0,111.0,False
2023-05-19,Paper Cups (12oz),6.0,105.0,False
2023-05-20,Paper Cups (12oz),5.0,100.0,False
2023-05-21,Paper Cups (12oz),5.0,95.0,False
2023-05-22,Paper Cups (12oz),6.0,89.0,False
2023-05-23,Paper Cups (12oz),5.0,84.0,False
2023-05-24,Paper Cups (12oz),6.0,78.0,False
2023-05-25,Paper Cups (12oz),6.0,72.0,False
2023-05-26,Paper Cups (12oz),5.0,67.0,False
2023-05-27,Paper Cups (12oz),5.0,62.0,False
2023-05-28,Paper Cups (12oz),4.0,58.0,False
2023-05-29,Paper Cups (12oz),4.0,54.0,False
2023-05-30,Paper Cups (12oz),4.0,50.0,False
2023-05-31,Paper Cups (12oz),5.0,45.0,False
2023-06-01,Paper Cups (12oz),7.0,38.0,False
2023-06-02,Paper Cups (12oz),5.0,138.0,False
2023-06-03,Paper Cups (12oz),6.0,132.0,False
2023-06-04,Paper Cups (12oz),5.0,127.0,False
2023-06-05,Paper Cups (12oz),6.0,121.0,False
2023-06-06,Paper Cups (12oz),6.0,115.0,False
2023-06-07,Paper Cups (12oz),5.0,110.0,False
2023-06-08,Paper Cups (12oz),5.0,105.0,False
2023-06-09,Paper Cups (12oz),6.0,99.0,False
2023-06-10,Paper Cups (12oz),5.0,94.0,False
2023-06-11,Paper Cups (12oz),5.0,89.0,False
2023-06-12,Paper Cups (12oz),5.0,84.0,False
2023-06-13,Paper Cups (12oz),5.0,79.0,False
2023-06-14,Paper Cups (12oz),5.0,74.0,False
2023-06-15,Paper Cups (12oz),5.0,69.0,False
2023-06-16,Paper Cups (12oz),5.0,64.0,False
2023-06-17,Paper Cups (12oz),6.0,58.0,False
2023-06-18,Paper Cups (12oz),6.0,52.0,False
2023-06-19,Paper Cups (12oz),5.0,47.0,False
2023-06-20,Paper Cups (12oz),4.0,43.0,False
2023-06-21,Paper Cups (12oz),5.0,38.0,False
2023-06-22,Paper Cups (12oz),4.0,34.0,False
2023-06-23,Paper Cups (12oz),5.0,134.0,False
2023-06-24,Paper Cups (12oz),5.0,129.0,False
2023-06-25,Paper Cups (12oz),5.0,124.0,False
2023-06-26,Paper Cups (12oz),4.0,120.0,False
2023-06-27,Paper Cups (12oz),5.0,115.0,False
2023-06-28,Paper Cups (12oz),5.0,110.0,False
2023-06-29,Paper Cups (12oz),4.0,106.0,False
2023-06-30,Paper Cups (12oz),5.0,101.0,False
2023-07-01,Paper Cups (12oz),5.0,96.0,False
2023-07-02,Paper Cups (12oz),4.0,92.0,False
2023-07-03,Paper Cups (12oz),4.0,88.0,False
2023-07-04,Paper Cups (12oz),6.0,82.0,False
2023-07-05,Paper Cups (12oz),5.0,77.0,False
2023-07-06,Paper Cups (12oz),5.0,72.0,False
2023-07-07,Paper Cups (12oz),5.0,67.0,False
2023-07-08,Paper Cups (12oz),6.0,61.0,False
2023-07-09,Paper Cups (12oz),5.0,56.0,False
2023-07-10,Paper Cups (12oz),6.0,50.0,False
2023-07-11,Paper Cups (12oz),5.0,45.0,False
2023-07-12,Paper Cups (12oz),4.0,41.0,False
2023-07-13,Paper Cups (12oz),5.0,36.0,False
2023-07-14,Paper Cups (12oz),6.0,135.0,False
2023-07-15,Paper Cups (12oz),5.0,130.0,False
2023-07-16,Paper Cups (12oz),6.0,124.0,False
2023-07-17,Paper Cups (12oz),5.0,119.0,False
2023-07-18,Paper Cups (12oz),5.0,114.0,False
2023-07-19,Paper Cups (12oz),5.0,109.0,False
2023-07-20,Paper Cups (12oz),5.0,104.0,False
2023-07-21,Paper Cups (12oz),5.0,99.0,False
2023-07-22,Paper Cups (12oz),5.0,94.0,False
2023-07-23,Paper Cups (12oz),5.0,89.0,False
2023-07-24,Paper Cups (12oz),6.0,83.0,False
2023-07-25,Paper Cups (12oz),5.0,78.0,False
2023-07-26,Paper Cups (12oz),4.0,74.0,False
2023-07-27,Paper Cups (12oz),5.0,69.0,False
2023-07-28,Paper Cups (12oz),4.0,65.0,False
2023-07-29,Paper Cups (12oz),5.0,60.0,False
2023-07-30,Paper Cups (12oz),5.0,55.0,False
2023-07-31,Paper Cups (12oz),5.0,50.0,False
2023-08-01,Paper Cups (12oz),5.0,45.0,False
2023-08-02,Paper Cups (12oz),4.0,41.0,False
2023-08-03,Paper Cups (12oz),4.0,37.0,False
2023-08-04,Paper Cups (12oz),5.0,137.0,False
2023-08-05,Paper Cups (12oz),5.0,132.0,False
2023-08-06,Paper Cups (12oz),6.0,126.0,False
2023-08-07,Paper Cups (12oz),4.0,122.0,False
2023-08-08,Paper Cups (12oz),5.0,117.0,False
2023-08-09,Paper Cups (12oz),5.0,112.0,False
2023-08-10,Paper Cups (12oz),5.0,107.0,False
2023-08-11,Paper Cups (12oz),6.0,101.0,False
2023-08-12,Paper Cups (12oz),6.0,95.0,False
2023-08-13,Paper Cups (12oz),6.0,89.0,False
2023-08-14,Paper Cups (12oz),5.0,84.0,False
2023-08-15,Paper Cups (12oz),5.0,79.0,False
2023-08-16,Paper Cups (12oz),5.0,74.0,False
2023-08-17,Paper Cups (12oz),6.0,68.0,False
2023-08-18,Paper Cups (12oz),5.0,63.0,False
2023-08-19,Paper Cups (12oz),5.0,58.0,False
2023-08-20,Paper Cups (12oz),6.0,52.0,False
2023-08-21,Paper Cups (12oz),4.0,48.0,False
2023-08-22,Paper Cups (12oz),4.0,44.0,False
2023-08-23,Paper Cups (12oz),6.0,38.0,False
2023-08-24,Paper Cups (12oz),5.0,33.0,False
2023-08-25,Paper Cups (12oz),5.0,133.0,False
2023-08-26,Paper Cups (12oz),5.0,128.0,False
2023-08-27,Paper Cups (12oz),5.0,123.0,False
2023-08-28,Paper Cups (12oz),6.0,117.0,False
2023-08-29,Paper Cups (12oz),6.0,111.0,False
2023-08-30,Paper Cups (12oz),6.0,105.0,False
2023-08-31,Paper Cups (12oz),5.0,100.0,False
2023-09-01,Paper Cups (12oz),4.0,96.0,False
2023-09-02,Paper Cups (12oz),6.0,90.0,False
2023-09-03,Paper Cups (12oz),5.0,85.0,False
2023-09-04,Paper Cups (12oz),6.0,79.0,False
2023-09-05,Paper Cups (12oz),5.0,74.0,False
2023-09-06,Paper Cups (12oz),5.0,69.0,False
2023-09-07,Paper Cups (12oz),5.0,64.0,False
2023-09-08,Paper Cups (12oz),5.0,59.0,False
2023-09-09,Paper Cups (12oz),6.0,53.0,False
2023-09-10,Paper Cups (12oz),5.0,48.0,False
2023-09-11,Paper Cups (12oz),6.0,42.0,False
2023-09-12,Paper Cups (12oz),6.0,141.0,False
2023-09-13,Paper Cups (12oz),5.0,136.0,False
2023-09-14,Paper Cups (12oz),6.0,130.0,False
2023-09-15,Paper Cups (12oz),5.0,125.0,False
2023-09-16,Paper Cups (12oz),5.0,120.0,False
2023-09-17,Paper Cups (12oz),5.0,115.0,False
2023-09-18,Paper Cups (12oz),0.0,115.0,False
2023-09-19,Paper Cups (12oz),5.0,110.0,False
2023-09-20,Paper Cups (12oz),6.0,104.0,False
2023-09-21,Paper Cups (12oz),6.0,98.0,False
2023-09-22,Paper Cups (12oz),5.0,93.0,False
2023-09-23,Paper Cups (12oz),6.0,87.0,False
2023-09-24,Paper Cups (12oz),5.0,82.0,False
2023-09-25,Paper Cups (12oz),4.0,78.0,False
2023-09-26,Paper Cups (12oz),5.0,73.0,False
2023-09-27,Paper Cups (12oz),6.0,67.0,False
2023-09-28,Paper Cups (12oz),6.0,61.0,False
2023-09-29,Paper Cups (12oz),6.0,55.0,False
2023-09-30,Paper Cups (12oz),6.0,49.0,False
2023-10-01,Paper Cups (12oz),6.0,43.0,False
2023-10-02,Paper Cups (12oz),5.0,38.0,False
2023-10-03,Paper Cups (12oz),5.0,138.0,False
2023-10-04,Paper Cups (12oz),6.0,132.0,False
2023-10-05,Paper Cups (12oz),6.0,126.0,False
2023-10-06,Paper Cups (12oz),7.0,119.0,False
2023-10-07,Paper Cups (12oz),7.0,112.0,False
2023-10-08,Paper Cups (12oz),7.0,105.0,False
2023-10-09,Paper Cups (12oz),7.0,98.0,False
2023-10-10,Paper Cups (12oz),6.0,92.0,False
2023-10-11,Paper Cups (12oz),6.0,86.0,False
2023-10-12,Paper Cups (12oz),5.0,81.0,False
2023-10-13,Paper Cups (12oz),5.0,76.0,False
2023-10-14,Paper Cups (12oz),7.0,69.0,False
2023-10-15,Paper Cups (12oz),6.0,63.0,False
2023-10-16,Paper Cups (12oz),7.0,56.0,False
2023-10-17,Paper Cups (12oz),6.0,50.0,False
2023-10-18,Paper Cups (12oz),4.0,46.0,False
2023-10-19,Paper Cups (12oz),7.0,39.0,False
2023-10-20,Paper Cups (12oz),5.0,34.0,False
2023-10-21,Paper Cups (12oz),6.0,133.0,False
2023-10-22,Paper Cups (12oz),7.0,126.0,False
2023-10-23,Paper Cups (12oz),5.0,121.0,False
2023-10-24,Paper Cups (12oz),5.0,116.0,False
2023-10-25,Paper Cups (12oz),5.0,111.0,False
2023-10-26,Paper Cups (12oz),6.0,105.0,False
2023-10-27,Paper Cups (12oz),6.0,99.0,False
2023-10-28,Paper Cups (12oz),8.0,91.0,False
2023-10-29,Paper Cups (12oz),6.0,85.0,False
2023-10-30,Paper Cups (12oz),6.0,79.0,False
2023-10-31,Paper Cups (12oz),8.0,71.0,False
2023-11-01,Paper Cups (12oz),6.0,65.0,False
2023-11-02,Paper Cups (12oz),6.0,59.0,False
2023-11-03,Paper Cups (12oz),7.0,52.0,False
2023-11-04,Paper Cups (12oz),7.0,45.0,False
2023-11-05,Paper Cups (12oz),7.0,143.0,False
2023-11-06,Paper Cups (12oz),6.0,137.0,False
2023-11-07,Paper Cups (12oz),6.0,131.0,False
2023-11-08,Paper Cups (12oz),7.0,124.0,False
2023-11-09,Paper Cups (12oz),7.0,117.0,False
2023-11-10,Paper Cups (12oz),7.0,110.0,False
2023-11-11,Paper Cups (12oz),7.0,103.0,False
2023-11-12,Paper Cups (12oz),7.0,96.0,False
2023-11-13,Paper Cups (12oz),8.0,88.0,False
2023-11-14,Paper Cups (12oz),6.0,82.0,False
2023-11-15,Paper Cups (12oz),6.0,76.0,False
2023-11-16,Paper Cups (12oz),6.0,70.0,False
2023-11-17,Paper Cups (12oz),8.0,62.0,False
2023-11-18,Paper Cups (12oz),5.0,57.0,False
2023-11-19,Paper Cups (12oz),9.0,48.0,False
2023-11-20,Paper Cups (12oz),6.0,42.0,False
2023-11-21,Paper Cups (12oz),6.0,36.0,False
2023-11-22,Paper Cups (12oz),7.0,29.0,False
2023-11-23,Paper Cups (12oz),6.0,128.0,False
2023-11-24,Paper Cups (12oz),8.0,120.0,False
2023-11-25,Paper Cups (12oz),8.0,112.0,False
2023-11-26,Paper Cups (12oz),7.0,105.0,False
2023-11-27,Paper Cups (12oz),7.0,98.0,False
2023-11-28,Paper Cups (12oz),6.0,92.0,False
2023-11-29,Paper Cups (12oz),6.0,86.0,False
2023-11-30,Paper Cups (12oz),7.0,79.0,False
2023-12-01,Paper Cups (12oz),7.0,72.0,False
2023-12-02,Paper Cups (12oz),5.0,67.0,False
2023-12-03,Paper Cups (12oz),8.0,59.0,False
2023-12-04,Paper Cups (12oz),6.0,53.0,False
2023-12-05,Paper Cups (12oz),6.0,47.0,False
2023-12-06,Paper Cups (12oz),8.0,39.0,False
2023-12-07,Paper Cups (12oz),8.0,31.0,False
2023-12-08,Paper Cups (12oz),10.0,126.0,False
2023-12-09,Paper Cups (12oz),7.0,119.0,False
2023-12-10,Paper Cups (12oz),8.0,111.0,False
2023-12-11,Paper Cups (12oz),8.0,103.0,False
2023-12-12,Paper Cups (12oz),6.0,97.0,False
2023-12-13,Paper Cups (12oz),7.0,90.0,False
2023-12-14,Paper Cups (12oz),7.0,83.0,False
2023-12-15,Paper Cups (12oz),7.0,76.0,False
2023-12-16,Paper Cups (12oz),8.0,68.0,False
2023-12-17,Paper Cups (12oz),8.0,60.0,False
2023-12-18,Paper Cups (12oz),7.0,53.0,False
2023-12-19,Paper Cups (12oz),8.0,45.0,False
2023-12-20,Paper Cups (12oz),8.0,142.0,False
2023-12-21,Paper Cups (12oz),9.0,133.0,False
2023-12-22,Paper Cups (12oz),8.0,125.0,False
2023-12-23,Paper Cups (12oz),9.0,116.0,False
2023-12-24,Paper Cups (12oz),7.0,109.0,False
2023-12-25,Paper Cups (12oz),7.0,102.0,False
2023-12-26,Paper Cups (12oz),8.0,94.0,False
2023-12-27,Paper Cups (12oz),7.0,87.0,False
2023-12-28,Paper Cups (12oz),6.0,81.0,False
2023-12-29,Paper Cups (12oz),7.0,74.0,False
2023-12-30,Paper Cups (12oz),9.0,65.0,False
2023-12-31,Paper Cups (12oz),7.0,58.0,False
2024-01-01,Paper Cups (12oz),9.0,49.0,False
2024-01-02,Paper Cups (12oz),8.0,41.0,False
2024-01-03,Paper Cups (12oz),8.0,33.0,False
2024-01-04,Paper Cups (12oz),7.0,131.0,False
2024-01-05,Paper Cups (12oz),7.0,124.0,False
2024-01-06,Paper Cups (12oz),8.0,116.0,False
2024-01-07,Paper Cups (12oz),9.0,107.0,False
2024-01-08,Paper Cups (12oz),6.0,101.0,False
2024-01-09,Paper Cups (12oz),8.0,93.0,False
2024-01-10,Paper Cups (12oz),8.0,85.0,False
2024-01-11,Paper Cups (12oz),9.0,76.0,False
2024-01-12,Paper Cups (12oz),7.0,69.0,False
2024-01-13,Paper Cups (12oz),10.0,59.0,False
2024-01-14,Paper Cups (12oz),7.0,52.0,False
2024-01-15,Paper Cups (12oz),9.0,43.0,False
2024-01-16,Paper Cups (12oz),7.0,141.0,False
2024-01-17,Paper Cups (12oz),8.0,133.0,False
2024-01-18,Paper Cups (12oz),8.0,125.0,False
2024-01-19,Paper Cups (12oz),7.0,118.0,False
2024-01-20,Paper Cups (12oz),9.0,109.0,False
2024-01-21,Paper Cups (12oz),7.0,102.0,False
2024-01-22,Paper Cups (12oz),35.0,67.0,False
2024-01-23,Paper Cups (12oz),8.0,59.0,False
2024-01-24,Paper Cups (12oz),7.0,52.0,False
2024-01-25,Paper Cups (12oz),7.0,45.0,False
2024-01-26,Paper Cups (12oz),9.0,36.0,False
2024-01-27,Paper Cups (12oz),7.0,29.0,False
2024-01-28,Paper Cups (12oz),7.0,127.0,False
2024-01-29,Paper Cups (12oz),7.0,120.0,False
2024-01-30,Paper Cups (12oz),8.0,112.0,False
2024-01-31,Paper Cups (12oz),7.0,105.0,False
2024-02-01,Paper Cups (12oz),7.0,98.0,False
2024-02-02,Paper Cups (12oz),7.0,91.0,False
2024-02-03,Paper Cups (12oz),,91.0,False
2024-02-04,Paper Cups (12oz),8.0,83.0,False
2024-02-05,Paper Cups (12oz),7.0,76.0,False
2024-02-06,Paper Cups (12oz),8.0,68.0,False
2024-02-07,Paper Cups (12oz),6.0,62.0,False
2024-02-08,Paper Cups (12oz),7.0,55.0,False
2024-02-09,Paper Cups (12oz),7.0,48.0,False
2024-02-10,Paper Cups (12oz),8.0,40.0,False
2024-02-11,Paper Cups (12oz),8.0,32.0,False
2024-02-12,Paper Cups (12oz),7.0,130.0,False
2024-02-13,Paper Cups (12oz),7.0,123.0,False
2024-02-14,Paper Cups (12oz),7.0,116.0,False
2024-02-15,Paper Cups (12oz),7.0,109.0,False
2024-02-16,Paper Cups (12oz),8.0,101.0,False
2024-02-17,Paper Cups (12oz),7.0,94.0,False
2024-02-18,Paper Cups (12oz),7.0,87.0,False
2024-02-19,Paper Cups (12oz),8.0,79.0,False
2024-02-20,Paper Cups (12oz),6.0,73.0,False
2024-02-21,Paper Cups (12oz),7.0,66.0,False
2024-02-22,Paper Cups (12oz),8.0,58.0,False
2024-02-23,Paper Cups (12oz),8.0,50.0,False
2024-02-24,Paper Cups (12oz),6.0,44.0,False
2024-02-25,Paper Cups (12oz),8.0,36.0,False
2024-02-26,Paper Cups (12oz),6.0,30.0,False
2024-02-27,Paper Cups (12oz),6.0,129.0,False
2024-02-28,Paper Cups (12oz),7.0,122.0,False
2024-02-29,Paper Cups (12oz),7.0,115.0,False
2024-03-01,Paper Cups (12oz),8.0,107.0,False
2024-03-02,Paper Cups (12oz),9.0,98.0,False
2024-03-03,Paper Cups (12oz),8.0,90.0,False
2024-03-04,Paper Cups (12oz),7.0,83.0,False
2024-03-05,Paper Cups (12oz),8.0,75.0,False
2024-03-06,Paper Cups (12oz),7.0,68.0,False
2024-03-07,Paper Cups (12oz),7.0,61.0,False
2024-03-08,Paper Cups (12oz),7.0,54.0,False
2024-03-09,Paper Cups (12oz),7.0,47.0,False
2024-03-10,Paper Cups (12oz),7.0,145.0,False
2024-03-11,Paper Cups (12oz),6.0,139.0,False
2024-03-12,Paper Cups (12oz),7.0,132.0,False
2024-03-13,Paper Cups (12oz),7.0,125.0,False
2024-03-14,Paper Cups (12oz),7.0,118.0,False
2024-03-15,Paper Cups (12oz),8.0,110.0,False
2024-03-16,Paper Cups (12oz),7.0,103.0,False
2024-03-17,Paper Cups (12oz),7.0,96.0,False
2024-03-18,Paper Cups (12oz),5.0,91.0,False
2024-03-19,Paper Cups (12oz),6.0,85.0,False
2024-03-20,Paper Cups (12oz),6.0,79.0,False
2024-03-21,Paper Cups (12oz),6.0,73.0,False
2024-03-22,Paper Cups (12oz),6.0,67.0,False
2024-03-23,Paper Cups (12oz),7.0,60.0,False
2024-03-24,Paper Cups (12oz),7.0,53.0,False
2024-03-25,Paper Cups (12oz),7.0,46.0,False
2024-03-26,Paper Cups (12oz),7.0,39.0,False
2024-03-27,Paper Cups (12oz),5.0,34.0,False
2024-03-28,Paper Cups (12oz),8.0,131.0,False
2024-03-29,Paper Cups (12oz),7.0,124.0,False
2024-03-30,Paper Cups (12oz),6.0,118.0,False
2024-03-31,Paper Cups (12oz),7.0,111.0,False
2024-04-01,Paper Cups (12oz),6.0,105.0,False
2024-04-02,Paper Cups (12oz),6.0,99.0,False
2024-04-03,Paper Cups (12oz),6.0,93.0,False
2024-04-04,Paper Cups (12oz),7.0,86.0,False
2024-04-05,Paper Cups (12oz),6.0,80.0,False
2024-04-06,Paper Cups (12oz),5.0,75.0,False
2024-04-07,Paper Cups (12oz),6.0,69.0,False
2024-04-08,Paper Cups (12oz),6.0,63.0,False
2024-04-09,Paper Cups (12oz),6.0,57.0,False
2024-04-10,Paper Cups (12oz),5.0,52.0,False
2024-04-11,Paper Cups (12oz),6.0,46.0,False
2024-04-12,Paper Cups (12oz),6.0,145.0,False
2024-04-13,Paper Cups (12oz),7.0,138.0,False
2024-04-14,Paper Cups (12oz),6.0,132.0,False
2024-04-15,Paper Cups (12oz),5.0,127.0,False
2024-04-16,Paper Cups (12oz),7.0,120.0,False
2024-04-17,Paper Cups (12oz),6.0,114.0,False
2024-04-18,Paper Cups (12oz),7.0,107.0,False
2024-04-19,Paper Cups (12oz),6.0,101.0,False
2024-04-20,Paper Cups (12oz),6.0,95.0,False
2024-04-21,Paper Cups (12oz),5.0,90.0,False
2024-04-22,Paper Cups (12oz),6.0,84.0,False
2024-04-23,Paper Cups (12oz),6.0,78.0,False
2024-04-24,Paper Cups (12oz),5.0,73.0,False
2024-04-25,Paper Cups (12oz),6.0,67.0,False
2024-04-26,Paper Cups (12oz),6.0,61.0,False
2024-04-27,Paper Cups (12oz),7.0,54.0,False
2024-04-28,Paper Cups (12oz),,54.0,False
2024-04-29,Paper Cups (12oz),7.0,47.0,False
2024-04-30,Paper Cups (12oz),6.0,146.0,False
2024-05-01,Paper Cups (12oz),4.0,142.0,False
2024-05-02,Paper Cups (12oz),6.0,136.0,False
2024-05-03,Paper Cups (12oz),6.0,130.0,False
2024-05-04,Paper Cups (12oz),6.0,124.0,False
2024-05-05,Paper Cups (12oz),6.0,118.0,False
2024-05-06,Paper Cups (12oz),6.0,112.0,False
2024-05-07,Paper Cups (12oz),7.0,105.0,False
2024-05-08,Paper Cups (12oz),6.0,99.0,False
2024-05-09,Paper Cups (12oz),5.0,94.0,False
2024-05-10,Paper Cups (12oz),7.0,87.0,False
2024-05-11,Paper Cups (12oz),,87.0,False
2024-05-12,Paper Cups (12oz),6.0,81.0,False
2024-05-13,Paper Cups (12oz),6.0,75.0,False
2024-05-14,Paper Cups (12oz),4.0,71.0,False
2024-05-15,Paper Cups (12oz),5.0,66.0,False
2024-05-16,Paper Cups (12oz),5.0,61.0,False
2024-05-17,Paper Cups (12oz),5.0,56.0,False
2024-05-18,Paper Cups (12oz),6.0,50.0,False
2024-05-19,Paper Cups (12oz),6.0,44.0,False
2024-05-20,Paper Cups (12oz),5.0,39.0,False
2024-05-21,Paper Cups (12oz),5.0,139.0,False
2024-05-22,Paper Cups (12oz),5.0,134.0,False
2024-05-23,Paper Cups (12oz),5.0,129.0,False
2024-05-24,Paper Cups (12oz),6.0,123.0,False
2024-05-25,Paper Cups (12oz),6.0,117.0,False
2024-05-26,Paper Cups (12oz),5.0,112.0,False
2024-05-27,Paper Cups (12oz),5.0,107.0,False
2024-05-28,Paper Cups (12oz),5.0,102.0,False
2024-05-29,Paper Cups (12oz),5.0,97.0,False
2024-05-30,Paper Cups (12oz),5.0,92.0,False
2024-05-31,Paper Cups (12oz),5.0,87.0,False
2024-06-01,Paper Cups (12oz),6.0,81.0,False
2024-06-02,Paper Cups (12oz),6.0,75.0,False
2024-06-03,Paper Cups (12oz),5.0,70.0,False
2024-06-04,Paper Cups (12oz),5.0,65.0,False
2024-06-05,Paper Cups (12oz),4.0,61.0,False
2024-06-06,Paper Cups (12oz),6.0,55.0,False
2024-06-07,Paper Cups (12oz),7.0,48.0,False
2024-06-08,Paper Cups (12oz),5.0,43.0,False
2024-06-09,Paper Cups (12oz),,43.0,False
2024-06-10,Paper Cups (12oz),4.0,39.0,False
